docdb_family_id,earliest_year,office,bloc,family_size,similarity,ai_score,found_by_query,band,era,g06n,cluster,neuro,ml
25409265,1986,US,US,1,0.8086,0.6797,cross:peripheral nerve stimulation|prosthesis control,A,pre2010,0,25409265,2,0
72519930,2020,GB,EP,4,0.8086,0.7324,cross:deep brain stimulation|parkinson,A,2020+,0,72519930,2,1
51845037,2014,AU,OTHER,1,0.8086,0.0,cross:deep brain stimulation|hearing restoration,A,2010s,0,51845037,2,0
91106619,2024,CN,CN,1,0.8086,0.7207,cross:deep brain stimulation|epilepsy,A,2020+,0,91106619,2,1
80118503,2021,WO,WO,1,0.8086,0.709,cross:focused ultrasound|hearing restoration,A,2020+,0,80118503,,
43416233,2009,US,US,2,0.8086,0.6953,cross:deep brain stimulation|sleep staging,A,pre2010,0,43416233,2,0
94042369,2024,CN,CN,1,0.8086,0.7129,cross:ECoG grid|parkinson,A,2020+,1,94042369,2,1
24597559,1996,US,US,6,0.8086,0.6953,cross:deep brain stimulation|epilepsy,A,pre2010,0,24597559,2,0
38129412,2006,CN,CN,1,0.8086,0.7129,cross:deep brain stimulation|motor restoration,A,pre2010,0,38129412,2,0
89046723,2022,CN,CN,1,0.8086,0.7168,cross:transcranial magnetic|prosthesis control,A,2020+,0,89046723,2,0
68236232,2019,US,US,1,0.8086,0.6699,cross:deep brain stimulation|epilepsy,A,2010s,0,68236232,2,0
38895210,2007,WO,WO,4,0.8086,0.6836,cross:retinal prosthesis|epilepsy,A,pre2010,0,38895210,2,0
56693509,2016,US,US,1,0.8086,0.6816,stimulate:vagus nerve,A,2010s,0,56693509,2,0
81272354,2022,CN,CN,1,0.8086,0.7012,stimulate:vagus nerve,A,2020+,0,81272354,2,0
76523427,2020,RU,OTHER,5,0.8086,0.6816,cross:spinal cord stimulation|prosthesis control,A,2020+,0,76523427,2,0
95562345,2024,US,US,2,0.8086,0.6992,cross:spinal cord stimulation|prosthesis control,A,2020+,0,95562345,2,0
50352823,2013,CN,CN,1,0.8086,0.709,cross:spinal cord stimulation|prosthesis control,A,2010s,0,50352823,0,0
24989552,1985,US,US,1,0.8086,0.6895,cross:transcranial magnetic|prosthesis control,A,pre2010,0,24989552,0,0
60482027,2017,US,US,1,0.8086,0.7246,application:prosthesis control,A,2010s,0,60482027,,
39651420,2007,DE,EP,2,0.8086,0.0,cross:cochlear implant|prosthesis control,A,pre2010,0,39651420,2,0
11203158,1980,IT,OTHER,1,0.8086,0.7207,cross:cochlear implant|hearing restoration,A,pre2010,0,11203158,2,0
50116188,2014,US,US,2,0.8086,0.0,stimulate:retinal prosthesis,A,2010s,0,50116188,2,0
69583031,2018,TW,OTHER,1,0.8086,0.6953,cross:retinal prosthesis|epilepsy,A,2010s,0,69583031,2,0
38110369,2006,US,US,2,0.8086,0.7129,application:epilepsy,A,pre2010,0,38110369,2,0
38802147,2006,US,US,5,0.8086,0.7129,application:epilepsy,A,pre2010,0,38802147,2,0
43013361,2010,GB,EP,23,0.8086,0.6973,cross:transcranial magnetic|epilepsy,A,2010s,0,43013361,2,0
66952861,2019,CN,CN,1,0.8086,0.6934,cross:focused ultrasound|epilepsy,A,2010s,0,66952861,2,1
63344293,2018,CN,CN,1,0.8086,0.6934,cross:focused ultrasound|epilepsy,A,2010s,0,63344293,2,1
83448666,2022,US,US,3,0.8086,0.6816,cross:deep brain stimulation|epilepsy,A,2020+,1,83448666,2,0
65996163,2017,US,US,2,0.8086,0.6895,cross:scalp EEG electrodes|attention monitoring,A,2010s,0,65996163,0,0
55019891,2015,WO,WO,2,0.8066,0.6855,cross:in-ear EEG|epilepsy,A,2010s,0,55019891,2,0
79236818,2021,CN,CN,1,0.8066,0.0,cross:in-ear EEG|sleep staging,A,2020+,0,79236818,2,0
46161719,2010,KR,KR,2,0.8066,0.0,cross:scalp EEG electrodes|attention monitoring,A,2010s,0,46161719,2,0
51740317,2013,KR,KR,1,0.8066,0.707,stimulate:transcranial current,A,2010s,0,51740317,2,0
9150756,1975,FR,EP,1,0.8066,0.7148,cross:in-ear EEG|hearing restoration,A,pre2010,0,9150756,2,0
16800083,1998,JP,JP,1,0.8066,0.6914,cross:in-ear EEG|attention monitoring,A,pre2010,0,16800083,2,0
59974883,2017,WO,WO,1,0.8066,0.7246,cross:vagus nerve|sleep staging,A,2010s,0,59974883,2,0
48870816,2013,US,US,1,0.8066,0.6816,application:anaesthesia depth,A,2010s,0,48870816,2,0
57943529,2016,EP,EP,6,0.8066,0.6992,cross:scalp EEG electrodes|attention monitoring,A,2010s,0,57943529,2,1
90098850,2022,WO,WO,1,0.8066,0.709,cross:transcranial magnetic|epilepsy,A,2020+,0,90098850,2,0
45400282,2011,WO,WO,7,0.8066,0.7168,stimulate:cochlear implant,A,2010s,0,45400282,2,0
83116719,2022,US,US,2,0.8066,0.75,stimulate:deep brain stimulation,A,2020+,0,83116719,2,1
3836154,2002,AU,OTHER,5,0.8066,0.6953,cross:scalp EEG electrodes|hearing restoration,A,pre2010,0,3836154,2,0
57601400,2016,AU,OTHER,5,0.8066,0.7031,stimulate:cochlear implant,A,2010s,0,57601400,2,0
52813536,2014,PL,OTHER,5,0.8066,0.709,cross:cochlear implant|speech communication,A,2010s,0,52813536,2,0
40296059,2008,US,US,1,0.8066,0.7148,cross:deep brain stimulation|epilepsy,A,pre2010,0,40296059,2,0
94731480,2023,WO,WO,1,0.8066,0.7129,cross:cochlear implant|prosthesis control,A,2020+,0,94731480,2,0
83509956,2022,US,US,1,0.8066,0.7188,cross:transcranial magnetic|epilepsy,A,2020+,0,83509956,2,0
68425584,2019,GB,EP,6,0.8066,0.7051,cross:deep brain stimulation|parkinson,A,2010s,0,68425584,2,0
48741504,2013,US,US,3,0.8066,0.707,application:anaesthesia depth,A,2010s,0,48741504,2,0
26064903,1999,US,US,1,0.8066,0.6973,stimulate:deep brain stimulation,A,pre2010,0,26064903,2,0
69752555,2019,CN,CN,1,0.8066,0.6816,cross:deep brain stimulation|prosthesis control,A,2010s,0,69752555,0,0
50275172,2013,WO,WO,2,0.8066,0.7148,cross:deep brain stimulation|epilepsy,A,2010s,0,50275172,2,0
61241099,2017,CA,OTHER,6,0.8066,0.6934,cross:peripheral nerve recording|chronic pain,A,2010s,0,61241099,2,0
8239304,1999,EP,EP,5,0.8066,0.7051,cross:MEG|prosthesis control,A,pre2010,0,8239304,0,0
91603556,2024,CN,CN,1,0.8066,0.7207,cross:in-ear EEG|prosthesis control,A,2020+,0,91603556,2,0
65896657,2018,US,US,4,0.8066,0.7344,cross:retinal prosthesis|attention monitoring,A,2010s,1,65896657,,
57545785,2016,WO,WO,2,0.8066,0.7129,cross:deep brain stimulation|parkinson,A,2010s,0,57545785,2,0
94176342,2024,US,US,1,0.8066,0.7227,cross:deep brain stimulation|epilepsy,A,2020+,0,94176342,2,0
23168068,1999,US,US,9,0.8066,0.6895,cross:vagus nerve|epilepsy,A,pre2010,0,23168068,2,0
52116334,2014,US,US,3,0.8066,0.6992,cross:vagus nerve|epilepsy,A,2010s,0,52116334,2,0
45465650,2011,AU,OTHER,1,0.8066,0.7422,stimulate:vagus nerve,A,2010s,0,45465650,2,0
50694021,2014,WO,WO,3,0.8066,0.6992,stimulate:cochlear implant,A,2010s,0,50694021,2,0
36865444,2005,CN,CN,1,0.8066,0.6914,cross:transcranial current|prosthesis control,A,pre2010,0,36865444,2,0
58606110,2017,US,US,2,0.8066,0.6875,stimulate:vagus nerve,A,2010s,0,58606110,2,0
95696525,2024,WO,WO,1,0.8066,0.0,cross:spinal cord stimulation|prosthesis control,A,2020+,0,95696525,2,0
42007895,2009,US,US,1,0.8066,0.6973,cross:transcranial current|neurorehabilitation,A,pre2010,0,42007895,2,0
54321098,2015,US,US,1,0.8066,0.6895,stimulate:cochlear implant,A,2010s,0,54321098,2,0
85706314,2022,US,US,1,0.8066,0.6738,stimulate:cochlear implant,A,2020+,0,85706314,2,0
36794452,1997,DE,EP,17,0.8066,0.6973,cross:retinal prosthesis|prosthesis control,A,pre2010,0,36794452,2,0
21919116,1998,US,US,18,0.8066,0.0,stimulate:retinal prosthesis,A,pre2010,0,21919116,2,0
40588914,2007,US,US,4,0.8066,0.6953,stimulate:retinal prosthesis,A,pre2010,0,40588914,2,0
40588916,2007,US,US,1,0.8066,0.0,stimulate:retinal prosthesis,A,pre2010,0,40588916,2,0
68290358,2019,US,US,5,0.8066,0.6914,stimulate:retinal prosthesis,A,2010s,0,68290358,0,0
40754147,2007,US,US,2,0.8066,0.6738,cross:retinal prosthesis|attention monitoring,A,pre2010,0,40754147,0,0
47831135,2011,MX,OTHER,1,0.8066,0.0,cross:retinal prosthesis|prosthesis control,A,2010s,0,47831135,,
74051963,2020,CN,CN,2,0.8066,0.7012,cross:retinal prosthesis|attention monitoring,A,2020+,0,74051963,0,0
83508699,2022,EP,EP,3,0.8066,0.0,cross:vagus nerve|prosthesis control,A,2020+,0,83508699,0,0
43821946,2011,AU,OTHER,5,0.8066,0.6973,application:prosthesis control,A,2010s,0,43821946,2,0
37964724,2006,US,US,2,0.8066,0.7227,application:epilepsy,A,pre2010,0,37964724,2,0
38008131,2006,US,US,5,0.8066,0.7266,application:epilepsy,A,pre2010,0,38008131,2,0
38620381,2006,US,US,4,0.8066,0.7227,application:epilepsy,A,pre2010,0,38620381,2,0
38620468,2006,US,US,7,0.8066,0.7266,application:epilepsy,A,pre2010,0,38620468,2,0
44802394,2010,US,US,3,0.8066,0.7344,application:epilepsy,A,2010s,0,44802394,2,0
57504105,2016,US,US,2,0.8066,0.6797,application:epilepsy,A,2010s,0,57504105,2,0
62710625,2017,KR,KR,2,0.8066,0.0,application:epilepsy,A,2010s,0,62710625,2,0
88100157,2023,US,US,3,0.8066,0.7227,application:epilepsy,A,2020+,0,88100157,2,0
92702894,2024,CN,CN,1,0.8066,0.6992,application:epilepsy,A,2020+,1,92702894,2,1
93296206,2024,CN,CN,1,0.8066,0.0,application:epilepsy,A,2020+,0,93296206,1,0
28790828,2002,US,US,2,0.8066,0.6973,cross:scalp EEG electrodes|epilepsy,A,pre2010,0,28790828,2,1
83247189,2022,CN,CN,1,0.8066,0.6855,cross:scalp EEG electrodes|epilepsy,A,2020+,0,83247189,2,0
51985903,2013,US,US,1,0.8066,0.6914,cross:transcranial magnetic|epilepsy,A,2010s,0,51985903,2,1
95562344,2024,US,US,1,0.8066,0.6816,cross:deep brain stimulation|epilepsy,A,2020+,0,95562344,2,0
37772214,2006,US,US,2,0.8066,0.7109,cross:transcranial current|epilepsy,A,pre2010,0,37772214,2,0
93572730,2024,CN,CN,1,0.8066,0.0,cross:focused ultrasound|epilepsy,A,2020+,1,93572730,2,1
73746741,2020,AU,OTHER,1,0.8066,0.0,application:sleep staging,A,2020+,1,73746741,2,1
56031500,2015,CN,CN,1,0.8066,0.0,cross:scalp EEG electrodes|sleep staging,A,2010s,0,56031500,2,0
86946305,2021,KR,KR,1,0.8066,0.6953,cross:scalp EEG electrodes|sleep staging,A,2020+,0,86946305,2,1
52350161,2014,US,US,5,0.8066,0.6875,cross:scalp EEG electrodes|sleep staging,A,2010s,0,52350161,2,1
38846552,2007,WO,WO,2,0.8047,0.709,cross:in-ear EEG|anaesthesia depth,A,pre2010,0,38846552,2,0
51130874,2012,KR,KR,1,0.8047,0.7168,cross:transcranial current|epilepsy,A,2010s,0,51130874,2,0
35810135,2003,MX,OTHER,1,0.8047,0.6797,cross:transcranial current|epilepsy,A,pre2010,0,35810135,2,0
49380725,2013,US,US,1,0.8047,0.7207,cross:transcranial current|epilepsy,A,2010s,0,49380725,2,0
55239695,2015,CN,CN,1,0.8047,0.7324,cross:scalp EEG electrodes|prosthesis control,A,2010s,0,55239695,2,0
92393857,2024,CN,CN,1,0.8047,0.7207,cross:transcranial current|epilepsy,A,2020+,0,92393857,2,0
25098345,1996,US,US,1,0.8047,0.7129,cross:deep brain stimulation|epilepsy,A,pre2010,0,25098345,2,0
57439714,2016,WO,WO,8,0.8047,0.7344,cross:peripheral nerve recording|attention monitoring,A,2010s,0,57439714,2,0
27393280,1995,JP,JP,4,0.8047,0.6992,cross:transcranial current|hearing restoration,A,pre2010,0,27393280,2,0
55174364,2016,AU,OTHER,1,0.8047,0.6992,cross:transcranial current|chronic pain,A,2010s,0,55174364,2,0
66889187,2019,CN,CN,1,0.8047,0.6816,stimulate:transcranial current,A,2010s,0,66889187,2,0
62838370,2017,US,US,2,0.8047,0.7148,cross:deep brain stimulation|epilepsy,A,2010s,0,62838370,2,1
23818816,1999,US,US,1,0.8047,0.7598,cross:MEG|prosthesis control,A,pre2010,0,23818816,1,0
34067597,2002,US,US,1,0.8047,0.7598,cross:MEG|prosthesis control,A,pre2010,0,34067597,1,0
87932969,2023,US,US,1,0.8047,0.7637,cross:deep brain stimulation|epilepsy,A,2020+,1,87932969,2,0
74229573,2020,CA,OTHER,5,0.8047,0.7656,cross:in-ear EEG|speech communication,A,2020+,0,74229573,2,1
47739486,2013,EP,EP,6,0.8047,0.7266,cross:peripheral nerve recording|anaesthesia depth,A,2010s,0,47739486,2,0
48136259,2012,US,US,1,0.8047,0.7227,application:attention monitoring,A,2010s,0,48136259,,
48430030,2012,WO,WO,3,0.8047,0.6855,cross:retinal prosthesis|attention monitoring,A,2010s,0,48430030,,
47993318,2012,US,US,1,0.8047,0.0,cross:implanted neural probe|chronic pain,A,2010s,0,47993318,2,0
68384467,2019,US,US,3,0.8047,0.6816,cross:peripheral nerve stimulation|prosthesis control,A,2010s,0,68384467,2,0
35758418,2005,US,US,1,0.8047,0.6895,cross:scalp EEG electrodes|chronic pain,A,pre2010,0,35758418,2,0
68540861,2019,EP,EP,9,0.8047,0.6914,cross:transcranial current|prosthesis control,A,2010s,0,68540861,2,0
78744124,2021,EP,EP,4,0.8047,0.6914,cross:transcranial current|prosthesis control,A,2020+,0,78744124,2,0
4946597,1992,CN,CN,1,0.8047,0.6855,cross:deep brain stimulation|prosthesis control,A,pre2010,0,4946597,2,0
25236905,2001,US,US,1,0.8047,0.0,cross:peripheral nerve stimulation|prosthesis control,A,pre2010,0,25236905,2,0
85462323,2024,WO,WO,1,0.8047,0.6953,cross:spinal cord stimulation|prosthesis control,A,2020+,0,85462323,0,1
3832338,2001,AU,OTHER,5,0.8047,0.6895,stimulate:cochlear implant,A,pre2010,0,3832338,2,0
33479244,2003,US,US,3,0.8047,0.6855,cross:in-ear EEG|hearing restoration,A,pre2010,0,33479244,,
38832849,2007,WO,WO,2,0.8047,0.7266,cross:in-ear EEG|speech communication,A,pre2010,0,38832849,,
9322846,1985,FR,EP,1,0.8047,0.7168,cross:in-ear EEG|hearing restoration,A,pre2010,0,9322846,2,0
45400283,2011,KR,KR,16,0.8047,0.6934,stimulate:cochlear implant,A,2010s,0,45400283,2,0
34632817,2004,WO,WO,3,0.8047,0.6836,cross:transcranial current|hearing restoration,A,pre2010,0,34632817,2,0
41133959,2009,US,US,1,0.8047,0.6855,cross:deep brain stimulation|parkinson,A,pre2010,0,41133959,2,0
24859002,2000,US,US,1,0.8047,0.7051,cross:peripheral nerve stimulation|epilepsy,A,pre2010,0,24859002,2,0
80784568,2020,US,US,1,0.8047,0.7305,cross:transcranial current|epilepsy,A,2020+,0,80784568,2,0
40900008,2008,US,US,2,0.8047,0.6797,cross:peripheral nerve stimulation|epilepsy,A,pre2010,0,40900008,2,0
51729547,2014,US,US,1,0.8047,0.6973,cross:transcranial magnetic|prosthesis control,A,2010s,0,51729547,2,0
46200127,2011,US,US,1,0.8047,0.6973,cross:peripheral nerve stimulation|epilepsy,A,2010s,0,46200127,2,0
81385390,2016,US,US,1,0.8047,0.6875,stimulate:vagus nerve,A,2010s,0,81385390,2,0
95632641,2025,CN,CN,1,0.8047,0.75,cross:peripheral nerve stimulation|epilepsy,A,2020+,0,95632641,2,1
68290271,2019,EP,EP,6,0.8047,0.7031,stimulate:focused ultrasound,A,2010s,0,68290271,2,0
39166932,2007,US,US,3,0.8047,0.0,cross:transcranial magnetic|epilepsy,A,pre2010,0,39166932,2,0
43069145,2009,US,US,4,0.8047,0.6758,stimulate:transcranial current,A,pre2010,0,43069145,2,0
95516628,2024,WO,WO,1,0.8047,0.6934,stimulate:focused ultrasound,A,2020+,0,95516628,2,0
25411048,2000,US,US,1,0.8047,0.7188,cross:transcranial current|hearing restoration,A,pre2010,0,25411048,2,0
50682432,2012,US,US,5,0.8047,0.6816,stimulate:vagus nerve,A,2010s,0,50682432,2,0
37895168,2006,US,US,2,0.8047,0.7012,stimulate:peripheral nerve stimulation,A,pre2010,0,37895168,0,0
91601298,2022,CN,CN,1,0.8047,0.7168,cross:scalp EEG electrodes|prosthesis control,A,2020+,1,91601298,2,1
90588741,2024,CN,CN,1,0.8047,0.6816,cross:spinal cord stimulation|prosthesis control,A,2020+,0,90588741,2,0
73293999,2019,CN,CN,1,0.8047,0.666,cross:spinal cord stimulation|prosthesis control,A,2010s,0,73293999,2,0
55240690,2015,CN,CN,1,0.8047,0.6777,cross:deep brain stimulation|prosthesis control,A,2010s,0,55240690,2,0
64947733,2018,CN,CN,1,0.8047,0.6855,cross:peripheral nerve stimulation|prosthesis control,A,2010s,0,64947733,2,0
42340744,2010,CN,CN,9,0.8047,0.6797,stimulate:cochlear implant,A,2010s,0,42340744,2,0
47881366,2011,US,US,3,0.8047,0.0,stimulate:cochlear implant,A,2010s,0,47881366,2,0
49114778,2013,US,US,1,0.8047,0.6797,stimulate:cochlear implant,A,2010s,0,49114778,2,0
22715253,1998,US,US,2,0.8047,0.6719,cross:cochlear implant|hearing restoration,A,pre2010,0,22715253,2,0
63792983,2018,WO,WO,2,0.8047,0.7285,cross:retinal prosthesis|hearing restoration,A,2010s,0,63792983,2,0
40588915,2007,US,US,1,0.8047,0.6855,stimulate:retinal prosthesis,A,pre2010,0,40588915,2,0
45330685,2011,CN,CN,1,0.8047,0.0,stimulate:retinal prosthesis,A,2010s,0,45330685,2,0
64426828,2019,ES,OTHER,4,0.8047,0.6777,stimulate:retinal prosthesis,A,2010s,0,64426828,2,0
94873952,2024,WO,WO,7,0.8047,0.668,stimulate:retinal prosthesis,A,2020+,0,94873952,,
22244905,1998,US,US,1,0.8047,0.6797,cross:retinal prosthesis|attention monitoring,A,pre2010,0,22244905,,
52824752,2013,MX,OTHER,1,0.8047,0.0,cross:retinal prosthesis|prosthesis control,A,2010s,0,52824752,2,0
49212520,2012,KR,KR,2,0.8047,0.0,cross:peripheral nerve stimulation|prosthesis control,A,2010s,0,49212520,2,0
91965325,2024,US,US,3,0.8047,0.0,cross:peripheral nerve stimulation|prosthesis control,A,2020+,0,91965325,2,0
34337346,2003,CN,CN,1,0.8047,0.0,cross:deep brain stimulation|prosthesis control,A,pre2010,0,34337346,2,0
43649480,2009,US,US,5,0.8047,0.0,application:prosthesis control,A,pre2010,0,43649480,0,0
47225247,2012,MX,OTHER,1,0.8047,0.0,application:prosthesis control,A,2010s,0,47225247,0,0
25525869,1992,US,US,1,0.8047,0.709,application:epilepsy,A,pre2010,0,25525869,2,0
49261740,2013,US,US,3,0.8047,0.6855,application:epilepsy,A,2010s,0,49261740,2,0
70458182,2019,US,US,1,0.8047,0.6895,application:epilepsy,A,2010s,0,70458182,2,0
71947487,2020,SG,OTHER,5,0.8047,0.7012,application:epilepsy,A,2020+,1,71947487,2,1
51991644,2013,KR,KR,1,0.8047,0.0,cross:scalp EEG electrodes|epilepsy,A,2010s,0,51991644,2,0
85176949,2022,US,US,1,0.8047,0.7188,cross:deep brain stimulation|epilepsy,A,2020+,0,85176949,2,1
88195121,2023,US,US,1,0.8047,0.6797,cross:intracortical microelectrode|epilepsy,A,2020+,0,88195121,2,0
92334702,2024,CN,CN,1,0.8047,0.6875,cross:transcranial magnetic|epilepsy,A,2020+,0,92334702,2,1
38479940,2006,US,US,1,0.8047,0.707,cross:deep brain stimulation|epilepsy,A,pre2010,0,38479940,2,0
72332899,2020,CN,CN,1,0.8047,0.6816,cross:focused ultrasound|epilepsy,A,2020+,0,72332899,2,1
88584955,2023,GR,OTHER,2,0.8047,0.6797,cross:retinal prosthesis|epilepsy,A,2020+,0,88584955,2,0
93296773,2024,CN,CN,1,0.8047,0.0,cross:scalp EEG electrodes|epilepsy,A,2020+,1,93296773,2,1
74192705,2020,WO,WO,6,0.8047,0.0,cross:peripheral nerve recording|chronic pain,A,2020+,0,74192705,2,0
40481698,2008,EP,EP,6,0.8047,0.6914,cross:deep brain stimulation|sleep staging,A,pre2010,0,40481698,2,0
84229326,2022,WO,WO,2,0.8047,0.6914,application:neurorehabilitation,A,2020+,0,84229326,2,0
52484143,2014,EP,EP,3,0.8027,0.709,cross:scalp EEG electrodes|epilepsy,A,2010s,0,52484143,2,0
37963210,2006,US,US,2,0.8027,0.6973,cross:in-ear EEG|epilepsy,A,pre2010,0,37963210,2,0
70552291,2019,US,US,1,0.8027,0.707,cross:deep brain stimulation|attention monitoring,A,2010s,0,70552291,2,0
76114135,2021,CN,CN,1,0.8027,0.6953,cross:scalp EEG electrodes|sleep staging,A,2020+,0,76114135,2,0
76780165,2021,CN,CN,1,0.8027,0.6855,cross:in-ear EEG|sleep staging,A,2020+,0,76780165,2,1
78609328,2020,US,US,1,0.8027,0.6914,cross:in-ear EEG|hearing restoration,A,2020+,0,78609328,2,0
66401598,2017,CN,CN,1,0.8027,0.0,cross:in-ear EEG|sleep staging,A,2010s,0,66401598,2,0
65044499,2018,CN,CN,1,0.8027,0.6914,cross:scalp EEG electrodes|sleep staging,A,2010s,0,65044499,2,1
75538622,2020,WO,WO,3,0.8027,0.7207,cross:transcranial magnetic|epilepsy,A,2020+,0,75538622,2,0
88974077,2023,KR,KR,1,0.8027,0.7012,cross:transcranial current|epilepsy,A,2020+,0,88974077,2,0
50475989,2013,WO,WO,2,0.8027,0.7031,cross:scalp EEG electrodes|sleep staging,A,2010s,0,50475989,2,0
68855265,2019,CN,CN,1,0.8027,0.7305,cross:scalp EEG electrodes|hearing restoration,A,2010s,0,68855265,2,0
78303025,2020,US,US,4,0.8027,0.7344,cross:retinal prosthesis|attention monitoring,A,2020+,0,78303025,2,0
90738274,2023,AU,OTHER,3,0.8027,0.6836,cross:in-ear EEG|prosthesis control,A,2020+,0,90738274,2,0
39641970,2007,US,US,1,0.8027,0.7422,cross:scalp EEG electrodes|prosthesis control,A,pre2010,0,39641970,2,1
53041992,2014,EP,EP,3,0.8027,0.707,stimulate:transcranial current,A,2010s,0,53041992,1,0
84324513,2022,US,US,2,0.8027,0.6836,stimulate:transcranial current,A,2020+,0,84324513,2,0
34887977,2004,US,US,1,0.8027,0.7012,cross:transcranial current|hearing restoration,A,pre2010,0,34887977,2,0
92840695,2023,WO,WO,1,0.8027,0.7324,cross:peripheral nerve recording|chronic pain,A,2020+,0,92840695,2,0
65377228,2018,CN,CN,1,0.8027,0.7129,cross:in-ear EEG|hearing restoration,A,2010s,0,65377228,2,0
26224711,1986,DE,EP,3,0.8027,0.7207,cross:cochlear implant|prosthesis control,A,pre2010,0,26224711,2,0
92555205,2024,CN,CN,1,0.8027,0.6914,cross:deep brain stimulation|epilepsy,A,2020+,0,92555205,2,0
62625304,2017,US,US,1,0.8027,0.6914,stimulate:cochlear implant,A,2010s,0,62625304,2,0
79315586,2021,WO,WO,5,0.8027,0.7207,cross:deep brain stimulation|epilepsy,A,2020+,0,79315586,2,0
34656500,2004,US,US,1,0.8027,0.6836,cross:in-ear EEG|hearing restoration,A,pre2010,0,34656500,2,0
92420002,2023,KR,KR,2,0.8027,0.6855,cross:transcranial current|epilepsy,A,2020+,0,92420002,2,0
40754146,2008,US,US,2,0.8027,0.6934,stimulate:focused ultrasound,A,pre2010,0,40754146,2,0
58499261,2016,US,US,1,0.8027,0.7344,stimulate:deep brain stimulation,A,2010s,0,58499261,2,0
46127123,2011,US,US,2,0.8027,0.7227,cross:implanted neural probe|prosthesis control,A,2010s,0,46127123,2,0
91584705,2023,US,US,1,0.8027,0.7109,cross:deep brain stimulation|parkinson,A,2020+,0,91584705,2,0
76399418,2019,KR,KR,1,0.8027,0.7109,cross:transcranial current|prosthesis control,A,2010s,0,76399418,2,0
79281856,2021,WO,WO,2,0.8027,0.6738,cross:peripheral nerve stimulation|chronic pain,A,2020+,0,79281856,2,1
51454515,2013,US,US,9,0.8027,0.6836,cross:transcranial magnetic|prosthesis control,A,2010s,0,51454515,0,0
91233987,2024,CN,CN,1,0.8027,0.6914,cross:peripheral nerve stimulation|sleep staging,A,2020+,0,91233987,2,0
26698729,1997,US,US,1,0.8027,0.6973,cross:peripheral nerve recording|anaesthesia depth,A,pre2010,0,26698729,0,0
56973875,2015,US,US,1,0.8027,0.7109,cross:in-ear EEG|prosthesis control,A,2010s,0,56973875,2,0
